fighter_id,fighter_name,height_in,weight_lb,reach_in,stance,dob,wins,losses,draws,profile_url
c7c39e2fb70248b3,Chad Anheliger,66.0,135.0,64.0,Orthodox,"Dec 01, 1986",13.0,8.0,0.0,http://www.ufcstats.com/fighter-details/c7c39e2fb70248b3
30ad2050273d016a,Joey Armstrong,,,,,--,5.0,2.0,0.0,http://www.ufcstats.com/fighter-details/30ad2050273d016a
33a331684283900f,Eddie Alvarez,69.0,155.0,69.0,Orthodox,"Jan 11, 1984",29.0,6.0,0.0,http://www.ufcstats.com/fighter-details/33a331684283900f
2abc414136504554,Askar Askar,67.0,145.0,69.0,Orthodox,"Aug 19, 1994",11.0,1.0,0.0,http://www.ufcstats.com/fighter-details/2abc414136504554
9a7ffa80766caa51,Hashem Arkhagha,74.0,185.0,75.0,Orthodox,"Sep 11, 1989",6.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9a7ffa80766caa51
dbea8c1cb327ab3d,Igor Araujo,73.0,170.0,77.0,Orthodox,"Dec 06, 1980",25.0,9.0,0.0,http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d
91e3388e69060e69,Veta Arteaga,67.0,125.0,,,--,3.0,1.0,0.0,http://www.ufcstats.com/fighter-details/91e3388e69060e69
8be9deb7d6b36354,Asjabharan,66.0,135.0,,,"Jul 31, 1992",7.0,6.0,0.0,http://www.ufcstats.com/fighter-details/8be9deb7d6b36354
a373085066dbfb54,Teddy Ash,73.0,185.0,73.0,Switch,"Dec 27, 1989",14.0,5.0,0.0,http://www.ufcstats.com/fighter-details/a373085066dbfb54
2dea80c069847321,Gilles Arsene,69.0,190.0,,Southpaw,--,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/2dea80c069847321
d26a0988c9dc9886,Arman Ashimov,66.0,125.0,,,"Jan 14, 1992",11.0,3.0,1.0,http://www.ufcstats.com/fighter-details/d26a0988c9dc9886
e4ba58725825412d,Dan Argueta,67.0,135.0,68.0,Southpaw,"Aug 13, 1993",9.0,3.0,0.0,http://www.ufcstats.com/fighter-details/e4ba58725825412d
770b9d4813c25902,Chalid Arrab,71.0,205.0,,Orthodox,"May 28, 1975",7.0,3.0,0.0,http://www.ufcstats.com/fighter-details/770b9d4813c25902
de62052b2ede65ba,Matt Arroyo,70.0,170.0,72.0,Orthodox,"Sep 01, 1982",3.0,3.0,0.0,http://www.ufcstats.com/fighter-details/de62052b2ede65ba
5c10da56d712ac9c,Khusein Askhabov,68.0,145.0,69.0,Orthodox,"Feb 13, 1995",23.0,1.0,0.0,http://www.ufcstats.com/fighter-details/5c10da56d712ac9c
87a1dc546b1c5caf,Makwan Amirkhani,70.0,145.0,72.0,Southpaw,"Nov 08, 1988",17.0,9.0,0.0,http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf
4d3b08ab127c7585,Jose Augusto,75.0,251.0,,,"Mar 28, 1992",6.0,2.0,0.0,http://www.ufcstats.com/fighter-details/4d3b08ab127c7585
ff222167cce02919,Bruno Assis,74.0,185.0,,Orthodox,"May 23, 1992",8.0,4.0,0.0,http://www.ufcstats.com/fighter-details/ff222167cce02919
49f78022126bf4a4,Cesar Arzamendia,71.0,155.0,,Orthodox,"Jan 31, 1991",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/49f78022126bf4a4
c136b2a8852da5bd,Akbarh Arreola,70.0,155.0,71.0,Southpaw,"Jan 14, 1983",23.0,11.0,1.0,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd
0b31f87be71ebbb1,Ben Askren,71.0,170.0,73.0,Orthodox,"Jul 18, 1984",19.0,2.0,0.0,http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1
d317a5e2b3f88c5f,Warlley Alves,71.0,185.0,72.0,Orthodox,"Jan 04, 1991",15.0,8.0,0.0,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f
d0f3959b4a9747e6,Jose Aldo,67.0,135.0,70.0,Orthodox,"Sep 09, 1986",32.0,10.0,0.0,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6
bf0e700106d00e55,Austin Arnett,72.0,145.0,72.0,Orthodox,"Oct 22, 1991",16.0,6.0,0.0,http://www.ufcstats.com/fighter-details/bf0e700106d00e55
1effd880e1f1bb30,Garrett Armfield,66.0,135.0,70.0,Orthodox,"Oct 09, 1996",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/1effd880e1f1bb30
d33da8a3d82bdb62,Kai Asakura,68.0,125.0,69.0,Orthodox,"Oct 31, 1993",21.0,6.0,0.0,http://www.ufcstats.com/fighter-details/d33da8a3d82bdb62
01c9e4013afce141,Michael Aswell,68.0,155.0,69.0,Orthodox,"Sep 27, 2000",10.0,3.0,0.0,http://www.ufcstats.com/fighter-details/01c9e4013afce141
da603332ad41f165,Saad Awad,71.0,155.0,,,"Jun 07, 1983",20.0,9.0,0.0,http://www.ufcstats.com/fighter-details/da603332ad41f165
033d19259f589457,Anthony Avila,67.0,145.0,,,"Dec 29, 1988",13.0,5.0,0.0,http://www.ufcstats.com/fighter-details/033d19259f589457
ba5c6eeb8ef45f5c,Levi Avera,73.0,170.0,,,"May 17, 1982",18.0,15.0,0.0,http://www.ufcstats.com/fighter-details/ba5c6eeb8ef45f5c
7d420039bbfe7c1a,Aoriqileng,67.0,135.0,69.0,Orthodox,"Jun 25, 1993",25.0,12.0,0.0,http://www.ufcstats.com/fighter-details/7d420039bbfe7c1a
956dcac65e7b34d6,David Avellan,69.0,185.0,,Orthodox,--,2.0,1.0,0.0,http://www.ufcstats.com/fighter-details/956dcac65e7b34d6
26387c19f32dda0f,Javy Ayala,73.0,265.0,,,"Aug 20, 1988",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/26387c19f32dda0f
fd7acf42bd6e7e95,Bazigit Atajev,73.0,230.0,,Orthodox,--,17.0,1.0,0.0,http://www.ufcstats.com/fighter-details/fd7acf42bd6e7e95
5e4eec08896c9423,Corey Anderson,75.0,205.0,79.0,Orthodox,"Sep 22, 1989",14.0,5.0,0.0,http://www.ufcstats.com/fighter-details/5e4eec08896c9423
c739c2995a275314,Yanal Ashmouz,69.0,155.0,69.0,Orthodox,"Mar 31, 1995",8.0,2.0,0.0,http://www.ufcstats.com/fighter-details/c739c2995a275314
196ed28337adc630,Pat Audinwood,72.0,155.0,,Orthodox,"Apr 16, 1986",11.0,2.0,1.0,http://www.ufcstats.com/fighter-details/196ed28337adc630
b1d19449397541dc,Askar Askarov,66.0,125.0,67.0,Orthodox,"Oct 09, 1992",14.0,1.0,1.0,http://www.ufcstats.com/fighter-details/b1d19449397541dc
61fb8098ccf81c7f,Antonio Arroyo,75.0,185.0,73.0,Orthodox,"Jul 01, 1989",9.0,5.0,0.0,http://www.ufcstats.com/fighter-details/61fb8098ccf81c7f
4665cbf36b08193b,Chris Avila,70.0,145.0,,Orthodox,"Jan 16, 1993",5.0,4.0,0.0,http://www.ufcstats.com/fighter-details/4665cbf36b08193b
06827d70c53ff0d9,Scott Askham,75.0,185.0,75.0,Southpaw,"May 20, 1988",14.0,4.0,0.0,http://www.ufcstats.com/fighter-details/06827d70c53ff0d9
210935fd21670f6d,Rich Attonito,70.0,170.0,72.0,Orthodox,"Jun 16, 1977",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/210935fd21670f6d
1291edf2d566a71a,Julio Arce,67.0,145.0,70.0,Southpaw,"Oct 27, 1989",19.0,6.0,0.0,http://www.ufcstats.com/fighter-details/1291edf2d566a71a
9be6020024133293,Cyril Asker,72.0,247.0,74.0,Orthodox,"Dec 24, 1985",9.0,4.0,0.0,http://www.ufcstats.com/fighter-details/9be6020024133293
9bcfb40dbcd50568,Luciano Azevedo,75.0,161.0,,Orthodox,"Jun 25, 1981",17.0,9.0,1.0,http://www.ufcstats.com/fighter-details/9bcfb40dbcd50568
cad24459b28592ca,Eryk Anders,73.0,185.0,75.0,Southpaw,"Apr 21, 1987",17.0,9.0,0.0,http://www.ufcstats.com/fighter-details/cad24459b28592ca
86d9dbe1bfcbade7,Julia Avila,67.0,135.0,68.0,Orthodox,"May 11, 1988",9.0,4.0,0.0,http://www.ufcstats.com/fighter-details/86d9dbe1bfcbade7
46d0a888d87d91ac,Abu Azaitar,69.0,185.0,76.0,Orthodox,"Mar 10, 1986",14.0,4.0,1.0,http://www.ufcstats.com/fighter-details/46d0a888d87d91ac
6e8f1bcdda94ff45,Ibo Aslan,75.0,205.0,77.0,Orthodox,"Apr 23, 1996",14.0,3.0,0.0,http://www.ufcstats.com/fighter-details/6e8f1bcdda94ff45
d0d7160824278840,Junior Assuncao,69.0,145.0,72.0,Orthodox,"Jun 24, 1981",16.0,6.0,0.0,http://www.ufcstats.com/fighter-details/d0d7160824278840
36541f1e6c5d4955,Viviane Araujo,64.0,125.0,68.0,Orthodox,"Nov 21, 1986",13.0,7.0,0.0,http://www.ufcstats.com/fighter-details/36541f1e6c5d4955
71002dbc1743b9a7,Felipe Arantes,68.0,135.0,73.0,Orthodox,"Feb 09, 1988",18.0,10.0,1.0,http://www.ufcstats.com/fighter-details/71002dbc1743b9a7
6eaec40f724852f4,Jessin Ayari,72.0,155.0,73.0,Orthodox,"May 31, 1992",16.0,6.0,0.0,http://www.ufcstats.com/fighter-details/6eaec40f724852f4
8753e125f4499816,Blas Avena,72.0,170.0,74.0,Orthodox,"Jun 30, 1983",8.0,7.0,0.0,http://www.ufcstats.com/fighter-details/8753e125f4499816
d802174b0c0c1f4e,Magomed Ankalaev,75.0,205.0,75.0,Orthodox,"Jun 02, 1992",21.0,1.0,1.0,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e
ee18ff42063174df,Ottman Azaitar,68.0,155.0,71.0,Switch,"Feb 20, 1990",13.0,3.0,0.0,http://www.ufcstats.com/fighter-details/ee18ff42063174df
2af2f2e26c4c0402,Hunter Azure,68.0,145.0,69.0,Orthodox,"Mar 02, 1992",9.0,2.0,0.0,http://www.ufcstats.com/fighter-details/2af2f2e26c4c0402
d156513a19acf856,Sam Alvey,74.0,185.0,75.0,Southpaw,"May 06, 1986",33.0,18.0,1.0,http://www.ufcstats.com/fighter-details/d156513a19acf856
399afbabc02376b5,Tom Aspinall,77.0,256.0,78.0,Orthodox,"Apr 11, 1993",15.0,3.0,0.0,http://www.ufcstats.com/fighter-details/399afbabc02376b5
05fbfe628658c538,Ricardo Arona,71.0,205.0,,Orthodox,"Jul 17, 1978",14.0,5.0,0.0,http://www.ufcstats.com/fighter-details/05fbfe628658c538
31ee470ef5dc8d7f,Thiago Alves,69.0,170.0,70.0,Orthodox,"Oct 03, 1983",23.0,15.0,0.0,http://www.ufcstats.com/fighter-details/31ee470ef5dc8d7f
063649e21bc9d6d5,Luiz Azeredo,69.0,154.0,,Orthodox,"Jun 10, 1976",15.0,10.0,0.0,http://www.ufcstats.com/fighter-details/063649e21bc9d6d5
55ee431411ccf07a,Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,"Feb 23, 1989",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/55ee431411ccf07a
04643fd03d9159cc,Marcus Aurelio,70.0,155.0,74.0,Orthodox,"Aug 18, 1973",22.0,10.0,0.0,http://www.ufcstats.com/fighter-details/04643fd03d9159cc
6a1901c62ab3870f,Jessica Andrade,61.0,115.0,62.0,Orthodox,"Sep 25, 1991",26.0,15.0,0.0,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f
79ded75550efc139,Shinya Aoki,71.0,154.0,,Southpaw,"May 09, 1983",39.0,7.0,0.0,http://www.ufcstats.com/fighter-details/79ded75550efc139
2f13e4020cea5b38,Raphael Assuncao,65.0,135.0,66.0,Orthodox,"Jul 19, 1982",28.0,10.0,0.0,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38
3738e68d2261e60f,Andrei Arlovski,75.0,240.0,77.0,Orthodox,"Feb 04, 1979",34.0,24.0,0.0,http://www.ufcstats.com/fighter-details/3738e68d2261e60f
4c4b44e3cf5815b3,Stephen Banaszak,72.0,145.0,,,"Dec 07, 1990",5.0,5.0,0.0,http://www.ufcstats.com/fighter-details/4c4b44e3cf5815b3
968764372c49eab6,Abdul Azeem Badakhshi,,145.0,,,--,13.0,3.0,0.0,http://www.ufcstats.com/fighter-details/968764372c49eab6
1c23ec2f1b71be40,Iwo Baraniewski,,205.0,,,"Nov 20, 1998",5.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1c23ec2f1b71be40
371efa53bd0cf669,Jin Bala,69.0,155.0,,,--,23.0,3.0,0.0,http://www.ufcstats.com/fighter-details/371efa53bd0cf669
e6015889f50075d2,David Barrios,66.0,145.0,,,--,4.0,8.0,0.0,http://www.ufcstats.com/fighter-details/e6015889f50075d2
78a5eea49638685d,Nick Barnes,71.0,170.0,,,--,11.0,2.0,0.0,http://www.ufcstats.com/fighter-details/78a5eea49638685d
d4baaa0630bf5798,Dani Barbir,,185.0,,,--,7.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d4baaa0630bf5798
1cecc8fe6748a532,Stephen Bass,69.0,145.0,,Orthodox,"Nov 14, 1982",11.0,2.0,0.0,http://www.ufcstats.com/fighter-details/1cecc8fe6748a532
e626e92a8f2a9737,Balajin,69.0,145.0,72.0,Orthodox,"Mar 31, 1992",23.0,4.0,0.0,http://www.ufcstats.com/fighter-details/e626e92a8f2a9737
7d5b12de1625984e,Scott Baker,72.0,210.0,,,--,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/7d5b12de1625984e
8fd1f27e86661ede,Alexandre Barros,69.0,170.0,,Southpaw,"Nov 19, 1976",22.0,11.0,0.0,http://www.ufcstats.com/fighter-details/8fd1f27e86661ede
c50ea21fe9ef478d,Yohan Banks,,,,,--,2.0,1.0,0.0,http://www.ufcstats.com/fighter-details/c50ea21fe9ef478d
c85bad793cd14e28,Marcio Barbosa,66.0,145.0,70.0,Orthodox,"May 22, 1998",17.0,2.0,0.0,http://www.ufcstats.com/fighter-details/c85bad793cd14e28
91e69a1c3c87325b,Chris Barnhizer,,,,,--,2.0,3.0,0.0,http://www.ufcstats.com/fighter-details/91e69a1c3c87325b
06dced58ca24a6bd,Junior Barata,70.0,170.0,,Orthodox,"Jan 25, 1982",9.0,3.0,1.0,http://www.ufcstats.com/fighter-details/06dced58ca24a6bd
d26394fc0e8e880a,Ricardo Barros,73.0,205.0,,,"Mar 22, 1976",2.0,2.0,0.0,http://www.ufcstats.com/fighter-details/d26394fc0e8e880a
e4d2564ea0e34e2b,Mehdi Baghdad,73.0,155.0,,Orthodox,"Apr 13, 1985",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/e4d2564ea0e34e2b
8f313e9c3a39c06e,Bahatebole Batebolati,68.0,170.0,71.0,Southpaw,"Sep 12, 1997",10.0,1.0,1.0,http://www.ufcstats.com/fighter-details/8f313e9c3a39c06e
e575b6ff678c1aca,Shonte Barnes,71.0,185.0,76.0,Southpaw,"Feb 09, 1987",6.0,2.0,1.0,http://www.ufcstats.com/fighter-details/e575b6ff678c1aca
d3f89fa685bd8420,Austin Bashi,66.0,145.0,70.0,Orthodox,"Sep 29, 2001",14.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d3f89fa685bd8420
c06a5c95f1169c0b,James Barnes,68.0,135.0,71.0,Orthodox,"May 28, 1982",14.0,5.0,0.0,http://www.ufcstats.com/fighter-details/c06a5c95f1169c0b
4fcf6e0c4e0e6664,Izabela Badurek,65.0,115.0,,Orthodox,"Jul 11, 1991",6.0,3.0,0.0,http://www.ufcstats.com/fighter-details/4fcf6e0c4e0e6664
34dbcd4dbaf21a36,Jordan Bailey,69.0,145.0,,,--,6.0,3.0,0.0,http://www.ufcstats.com/fighter-details/34dbcd4dbaf21a36
5c2ce761399dc9c5,Marcin Bandel,70.0,155.0,,Orthodox,"Oct 10, 1989",15.0,7.0,0.0,http://www.ufcstats.com/fighter-details/5c2ce761399dc9c5
80c0bed43da0e27b,David Baron,66.0,155.0,,Switch,"Feb 15, 1973",17.0,4.0,1.0,http://www.ufcstats.com/fighter-details/80c0bed43da0e27b
a6f3d15cb84334bb,Dean Barry,70.0,170.0,72.0,Orthodox,"Jul 03, 1992",4.0,2.0,0.0,http://www.ufcstats.com/fighter-details/a6f3d15cb84334bb
d21113c9ff3788ae,Peter Barrett,70.0,145.0,73.0,Southpaw,"Aug 10, 1986",11.0,5.0,0.0,http://www.ufcstats.com/fighter-details/d21113c9ff3788ae
c32eab6c2119e989,Jose Barreto,,185.0,,Southpaw,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/c32eab6c2119e989
f12f979b657ab876,Dan Barrera,69.0,170.0,,Orthodox,"Dec 23, 1980",3.0,1.0,0.0,http://www.ufcstats.com/fighter-details/f12f979b657ab876
2c2caf2f2bab9df5,Humberto Bandenay,71.0,145.0,71.0,Southpaw,"Sep 04, 1994",14.0,7.0,0.0,http://www.ufcstats.com/fighter-details/2c2caf2f2bab9df5
39cc64bf0a269db9,Niklas Backstrom,73.0,145.0,,Orthodox,"Aug 22, 1989",11.0,3.0,0.0,http://www.ufcstats.com/fighter-details/39cc64bf0a269db9
2c733e059462c1dc,Sean Bassett,,155.0,,,--,0.0,4.0,0.0,http://www.ufcstats.com/fighter-details/2c733e059462c1dc
b7c5eb7cdbac6a63,Danny Barlow,74.0,185.0,79.0,Southpaw,"Aug 02, 1995",9.0,1.0,0.0,http://www.ufcstats.com/fighter-details/b7c5eb7cdbac6a63
898337ef520fe4d3,Bryan Baker,75.0,185.0,,Orthodox,"Oct 13, 1985",18.0,5.0,0.0,http://www.ufcstats.com/fighter-details/898337ef520fe4d3
a220be6d41d6f97d,Carlos Barreto,76.0,230.0,,Orthodox,--,14.0,9.0,0.0,http://www.ufcstats.com/fighter-details/a220be6d41d6f97d
9c442aaf149ea982,Shauna Bannon,65.0,115.0,65.0,Switch,"Oct 23, 1993",7.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9c442aaf149ea982
e8fe9c15d348e778,Daniel Barez,66.0,125.0,66.0,Orthodox,"Dec 10, 1988",17.0,7.0,0.0,http://www.ufcstats.com/fighter-details/e8fe9c15d348e778
04b39f4e8eb59d7c,Oluwale Bamgbose,71.0,185.0,78.0,Switch,"Aug 04, 1987",6.0,4.0,0.0,http://www.ufcstats.com/fighter-details/04b39f4e8eb59d7c
e2b8186b618b00c4,Shamar Bailey,69.0,155.0,75.0,Southpaw,"Sep 22, 1982",16.0,11.0,0.0,http://www.ufcstats.com/fighter-details/e2b8186b618b00c4
27b388f0aab49780,Dione Barbosa,66.0,125.0,66.0,Orthodox,"May 08, 1992",8.0,4.0,0.0,http://www.ufcstats.com/fighter-details/27b388f0aab49780
9a2d3567abc02e34,Tae Hyun Bang,69.0,155.0,71.0,Switch,"Apr 15, 1983",18.0,10.0,0.0,http://www.ufcstats.com/fighter-details/9a2d3567abc02e34
172c2135e70f87b7,Luke Barnatt,78.0,185.0,77.0,Orthodox,"Apr 13, 1988",13.0,4.0,0.0,http://www.ufcstats.com/fighter-details/172c2135e70f87b7
a52bc1e62cf0b7c6,Melsik Baghdasaryan,69.0,145.0,70.0,Southpaw,"Jan 28, 1992",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/a52bc1e62cf0b7c6
a09ed60aa67a3f67,Farid Basharat,68.0,135.0,71.0,Orthodox,"Aug 02, 1997",13.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
34218661c44ed55d,Michel Batista,75.0,260.0,,Orthodox,"Apr 20, 1984",4.0,1.0,0.0,http://www.ufcstats.com/fighter-details/34218661c44ed55d
ce05955c26c3c090,Eric Bedard,74.0,239.0,,,"Sep 11, 1984",6.0,7.0,0.0,http://www.ufcstats.com/fighter-details/ce05955c26c3c090
7a5e8c94a86f9895,Chris Barnett,69.0,265.0,75.0,Orthodox,"Jun 14, 1986",23.0,9.0,0.0,http://www.ufcstats.com/fighter-details/7a5e8c94a86f9895
29508aff4d93cbbe,Ryan Bastianelli,65.0,135.0,,,--,6.0,7.0,0.0,http://www.ufcstats.com/fighter-details/29508aff4d93cbbe
3dd92ff9fb0412b3,Ali Bagautinov,64.0,125.0,65.0,Orthodox,"Jun 10, 1985",15.0,6.0,0.0,http://www.ufcstats.com/fighter-details/3dd92ff9fb0412b3
3a6ac598320ca7f2,Donovan Beard,74.0,185.0,78.0,Orthodox,"Nov 05, 1989",7.0,2.0,0.0,http://www.ufcstats.com/fighter-details/3a6ac598320ca7f2
4fd76e7ba8313457,Salvador Becerra,69.0,155.0,,,--,5.0,2.0,0.0,http://www.ufcstats.com/fighter-details/4fd76e7ba8313457
b5a379583673510a,Jack Becker,68.0,155.0,71.0,Orthodox,"Dec 20, 1992",13.0,6.0,0.0,http://www.ufcstats.com/fighter-details/b5a379583673510a
e1f8beeb6d2d871a,Namsrai Batbayar,64.0,125.0,68.0,Orthodox,"Dec 29, 2000",9.0,1.0,0.0,http://www.ufcstats.com/fighter-details/e1f8beeb6d2d871a
93bf96be327fcd98,Jeff Bedard,66.0,145.0,,Orthodox,"Feb 06, 1970",13.0,3.0,0.0,http://www.ufcstats.com/fighter-details/93bf96be327fcd98
74f13066b1417ef3,Rudy Bears,71.0,170.0,,Southpaw,--,16.0,15.0,0.0,http://www.ufcstats.com/fighter-details/74f13066b1417ef3
b96939f2b8d88e82,Ariel Beck,66.0,125.0,66.0,Southpaw,"Sep 16, 1990",4.0,5.0,0.0,http://www.ufcstats.com/fighter-details/b96939f2b8d88e82
aec185309b4843d0,Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,"Apr 17, 1984",24.0,8.0,1.0,http://www.ufcstats.com/fighter-details/aec185309b4843d0
82d4c957649faf9b,Miguel Baeza,74.0,170.0,74.0,Orthodox,"Aug 23, 1992",10.0,4.0,0.0,http://www.ufcstats.com/fighter-details/82d4c957649faf9b
bbab3baf66128ae2,Javid Basharat,69.0,135.0,69.0,Orthodox,"Sep 07, 1995",14.0,2.0,0.0,http://www.ufcstats.com/fighter-details/bbab3baf66128ae2
d6ed764f8b78d32a,Allan Begosso,65.0,135.0,66.0,Orthodox,"Nov 23, 1995",7.0,2.0,1.0,http://www.ufcstats.com/fighter-details/d6ed764f8b78d32a
be0b310a12eb80b4,Enrique Barzola,67.0,145.0,70.0,Orthodox,"Apr 28, 1989",17.0,5.0,2.0,http://www.ufcstats.com/fighter-details/be0b310a12eb80b4
8ef4a91ac694b7ce,Shayna Baszler,67.0,135.0,,Orthodox,"Aug 08, 1980",15.0,11.0,0.0,http://www.ufcstats.com/fighter-details/8ef4a91ac694b7ce
6104730621ff318d,Karla Benitez,63.0,113.0,,,--,14.0,11.0,1.0,http://www.ufcstats.com/fighter-details/6104730621ff318d
c3f6db17cea09ca7,Danilo Belluardo,72.0,155.0,74.0,Southpaw,"Jul 21, 1994",12.0,5.0,0.0,http://www.ufcstats.com/fighter-details/c3f6db17cea09ca7
b69f24c500d783e7,Francimar Barroso,73.0,205.0,75.0,Orthodox,"Feb 28, 1980",19.0,7.0,0.0,http://www.ufcstats.com/fighter-details/b69f24c500d783e7
404ecb2700844072,DeAnna Bennett,64.0,125.0,68.0,Orthodox,"Nov 18, 1984",8.0,3.0,1.0,http://www.ufcstats.com/fighter-details/404ecb2700844072
c9a94278df042f46,Alan Baudot,75.0,243.0,79.0,Orthodox,"Feb 01, 1988",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/c9a94278df042f46
7674b836ce0698a0,Yousri Belgaroui,77.0,185.0,79.0,Orthodox,"Jun 02, 1992",8.0,3.0,0.0,http://www.ufcstats.com/fighter-details/7674b836ce0698a0
e4a47b07044ddd72,Ignacio Bahamondes,75.0,155.0,75.0,Orthodox,"Aug 27, 1997",17.0,6.0,0.0,http://www.ufcstats.com/fighter-details/e4a47b07044ddd72
fd5b6598a3b70c0a,Seth Baczynski,75.0,170.0,75.0,Orthodox,"Oct 26, 1981",20.0,14.0,0.0,http://www.ufcstats.com/fighter-details/fd5b6598a3b70c0a
40a456a25d52ee65,Rolando Bedoya,71.0,155.0,74.0,Orthodox,"Jan 13, 1997",14.0,4.0,0.0,http://www.ufcstats.com/fighter-details/40a456a25d52ee65
babc6b5745335f18,Lyle Beerbohm,70.0,155.0,,Southpaw,"Feb 05, 1979",24.0,3.0,0.0,http://www.ufcstats.com/fighter-details/babc6b5745335f18
a30f6d375dea5f9b,Joe Benoit,69.0,170.0,,Orthodox,"Mar 12, 1982",11.0,4.0,0.0,http://www.ufcstats.com/fighter-details/a30f6d375dea5f9b
3bc3f60b21cddc6a,Azamat Bekoev,72.0,185.0,72.0,Orthodox,"Dec 30, 1995",20.0,3.0,0.0,http://www.ufcstats.com/fighter-details/3bc3f60b21cddc6a
c3ac8d0da7b05772,Josh Bennett,76.0,259.0,,Orthodox,--,11.0,14.0,0.0,http://www.ufcstats.com/fighter-details/c3ac8d0da7b05772
7030c27fc9778964,Benjamin Bennett,72.0,170.0,73.0,Switch,"May 08, 1994",7.0,1.0,0.0,http://www.ufcstats.com/fighter-details/7030c27fc9778964
a71feb7ea7592a71,Mike Bencic,72.0,215.0,,Orthodox,--,1.0,2.0,0.0,http://www.ufcstats.com/fighter-details/a71feb7ea7592a71
55f446032177b119,Chris Beal,67.0,125.0,69.0,Orthodox,"Aug 06, 1985",10.0,5.0,0.0,http://www.ufcstats.com/fighter-details/55f446032177b119
6a740daf1b279661,Maycee Barber,65.0,125.0,65.0,Switch,"May 18, 1998",14.0,2.0,0.0,http://www.ufcstats.com/fighter-details/6a740daf1b279661
a25f3dc0df974597,Pat Benson,69.0,155.0,,,--,3.0,5.0,3.0,http://www.ufcstats.com/fighter-details/a25f3dc0df974597
ffc3e6daaa6da0b7,Johnny Bedford,70.0,135.0,71.0,Orthodox,"Jan 06, 1983",21.0,13.0,1.0,http://www.ufcstats.com/fighter-details/ffc3e6daaa6da0b7
b9f28e7045fdfce7,Raoni Barcelos,67.0,135.0,67.0,Orthodox,"May 01, 1987",20.0,5.0,0.0,http://www.ufcstats.com/fighter-details/b9f28e7045fdfce7
aa8189053b3a8994,Kenneth Bergh,74.0,205.0,74.0,Orthodox,"Jun 26, 1989",8.0,0.0,0.0,http://www.ufcstats.com/fighter-details/aa8189053b3a8994
aebfb84d1f6d2d8c,Allen Berube,68.0,155.0,,Orthodox,"Aug 25, 1974",4.0,3.0,0.0,http://www.ufcstats.com/fighter-details/aebfb84d1f6d2d8c
9ddfb3369a3b0394,Antonio Banuelos,65.0,135.0,63.0,Orthodox,"Sep 23, 1979",20.0,11.0,1.0,http://www.ufcstats.com/fighter-details/9ddfb3369a3b0394
f626118b6da0e020,Bryan Battle,73.0,185.0,77.0,Orthodox,"Sep 21, 1994",13.0,2.0,0.0,http://www.ufcstats.com/fighter-details/f626118b6da0e020
69898645d600abdb,Rodolfo Bellato,75.0,205.0,75.0,Orthodox,"Feb 05, 1996",12.0,2.0,1.0,http://www.ufcstats.com/fighter-details/69898645d600abdb
b16a7e6a627e9789,Chase Beebe,67.0,135.0,67.0,Orthodox,"Mar 29, 1985",24.0,13.0,1.0,http://www.ufcstats.com/fighter-details/b16a7e6a627e9789
b3bbe88fecd6a0d2,Dave Berry,,,,,--,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/b3bbe88fecd6a0d2
0db70ca89e1c7374,Dieusel Berto,69.0,200.0,,,--,0.0,3.0,0.0,http://www.ufcstats.com/fighter-details/0db70ca89e1c7374
9fd1f08dd4aec14a,Dave Beneteau,74.0,250.0,,Orthodox,--,6.0,5.0,1.0,http://www.ufcstats.com/fighter-details/9fd1f08dd4aec14a
658c3465581ae46b,Pat Barry,71.0,235.0,74.0,Orthodox,"Jul 07, 1979",8.0,7.0,0.0,http://www.ufcstats.com/fighter-details/658c3465581ae46b
